"ID";"NumberOfParkingMeter";"global_id";"AdmArea";"District";"StreetName";"Location";"longitude";"latitude";"ParkingZoneNumber";"geoData";
"1619";"Паркомат № 2215";"282084398";"Центральный административный округ";"Пресненский район";"Гранатный переулок";"Гранатный переулок, дом 2, строение 1";"37.5945067";"55.75913050";"2103";"{type=Point, coordinates=[37.5945067306048, 55.759130131642]}";
"1620";"Паркомат № 2216";"282084400";"Центральный административный округ";"Пресненский район";"Большой Козихинский переулок";"Большой Козихинский переулок, дом 14, строение 2";"37.596369431877";"55.763454475791";"2103";"{type=Point, coordinates=[37.5963694626061, 55.7634541076667]}";
"1621";"Паркомат № 2217";"282084401";"Центральный административный округ";"Пресненский район";"Малый Козихинский переулок";"Малый Козихинский переулок, дом 7";"37.596012279762";"55.764501849591";"2103";"{type=Point, coordinates=[37.5960123106095, 55.7645014816733]}";
"1622";"Паркомат № 2219";"282084403";"Центральный административный округ";"Пресненский район";"Ермолаевский переулок";"Ермолаевский переулок, дом 21";"37.592876136246";"55.765747212534";"2103";"{type=Point, coordinates=[37.5928761666241, 55.765746844683]}";
"1623";"Паркомат № 2220";"282084404";"Центральный административный округ";"Пресненский район";"улица Заморёнова";"улица Заморёнова, дом 5, строение 1";"37.574352";"55.759218";"3203";"{type=Point, coordinates=[37.5743520306832, 55.7592176316568]}";
"1624";"Паркомат № 2222";"282084405";"Центральный административный округ";"Пресненский район";"Малая Никитская улица";"Малая Никитская улица, дом 15";"37.5922617";"55.75839250";"2103";"{type=Point, coordinates=[37.5922617306121, 55.7583921316391]}";
"1625";"Паркомат № 2223";"282084407";"Центральный административный округ";"Тверской район";"улица Петровка";"улица Петровка, дом 24";"37.616634";"55.764904";"0304";"{type=Point, coordinates=[37.6166340305297, 55.764903631661]}";
"1626";"Паркомат № 2224";"282084408";"Центральный административный округ";"Пресненский район";"Ермолаевский переулок";"Ермолаевский переулок, дом 1";"37.589005620238";"55.763058529213";"2103";"{type=Point, coordinates=[37.589005650634, 55.7630581606695]}";
"1627";"Паркомат № 2225";"282084410";"Центральный административный округ";"Тверской район";"Цветной бульвар";"Цветной бульвар, дом 23";"37.620899847885";"55.772503069518";"0304";"{type=Point, coordinates=[37.6208998785273, 55.7725027017039]}";
"1628";"Паркомат № 2226";"282084411";"Центральный административный округ";"Тверской район";"Большая Бронная улица";"Большая Бронная улица, дом 29";"37.603717";"55.765034";"0304";"{type=Point, coordinates=[37.6037170305804, 55.765033631671]}";
"1629";"Паркомат № 2227";"282084412";"Центральный административный округ";"Тверской район";"Цветной бульвар";"Цветной бульвар, дом 9";"37.620920127647";"55.769509665436";"0304";"{type=Point, coordinates=[37.6209201585216, 55.7695092966858]}";
"1630";"Паркомат № 2229";"282084414";"Центральный административный округ";"Мещанский район";"Цветной бульвар";"Цветной бульвар, дом 24, корпус 1";"37.622182965607";"55.771099982512";"0305";"{type=Point, coordinates=[37.6221829965196, 55.7710996146946]}";
"1631";"Паркомат № 2230";"282084415";"Центральный административный округ";"Мещанский район";"Цветной бульвар";"Цветной бульвар, дом 16";"37.622548110065";"55.76951108205";"0305";"{type=Point, coordinates=[37.6225481405152, 55.7695107136847]}";
"1632";"Паркомат № 2231";"282084417";"Центральный административный округ";"Мещанский район";"Трубная улица";"Трубная улица, дом 24";"37.6256";"55.77047";"2105";"{type=Point, coordinates=[37.6256000305049, 55.7704696316883]}";
"1633";"Паркомат № 2233";"282084418";"Центральный административный округ";"Мещанский район";"Трубная улица";"Трубная улица, дом 31";"37.624879699406";"55.77233606957";"2105";"{type=Point, coordinates=[37.6248797295114, 55.7723357017001]}";
"1634";"Паркомат № 2234";"282084419";"Центральный административный округ";"Красносельский район";"улица Сретенка";"улица Сретенка, дом 30";"37.63250041468";"55.77101789504";"0306";"{type=Point, coordinates=[37.632500445479, 55.7710175266868]}";
"1635";"Паркомат № 2235";"282084421";"Центральный административный округ";"Тверской район";"Долгоруковская улица";"Долгоруковская улица, дом 25";"37.602945";"55.776194";"0304";"{type=Point, coordinates=[37.6029450306049, 55.7761936317388]}";
"1636";"Паркомат № 2237";"282084422";"Центральный административный округ";"Красносельский район";"улица Сретенка";"улица Сретенка, дом 16";"37.631989685844";"55.768437283132";"0306";"{type=Point, coordinates=[37.6319897164763, 55.7684369146716]}";
"1637";"Паркомат № 2238";"282084424";"Центральный административный округ";"Басманный район";"Покровский бульвар";"Покровский бульвар, дом 8, строение 1";"37.646106";"55.758008";"0307";"{type=Point, coordinates=[37.6461060304026, 55.7580076315987]}";
